0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
158.41,20.002 ,19.997 ,19.999,19.999,20.089,22.941,24.629,26.524,20.734,20.251,20.133,20.056,20.015,20.000,20.001,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.01,20.002 ,20.003 ,19.997,19.997,20.080,21.833,23.007,24.574,20.950,20.293,20.115,20.046,20.015,20.005,19.994,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.61,20.001 ,20.003 ,19.992,19.995,20.091,22.973,25.655,35.699,21.435,20.267,20.151,20.045,20.023,20.064,19.998,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.21,20.000 ,20.002 ,19.995,19.996,20.078,21.858,25.731,28.602,21.244,20.236,20.056,20.058,20.041,20.066,19.995,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.8,20.000 ,20.001 ,19.998,19.994,20.099,21.060,26.578,25.458,21.277,20.281,20.206,20.035,20.036,20.364,19.995,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.41,19.997 ,20.000 ,19.998,19.993,20.124,20.533,28.123,26.597,20.745,20.172,20.164,20.079,20.034,20.262,20.005,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,19.996 ,20.001 ,19.999,19.993,20.056,20.199,25.835,25.423,21.242,20.251,20.073,20.097,20.038,20.601,19.992,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.61,20.000 ,20.002 ,19.995,19.994,20.055,21.039,23.087,24.177,21.319,20.290,20.124,20.103,20.158,20.200,20.003,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.21,20.005 ,20.002 ,19.995,19.998,20.058,21.208,24.820,25.884,20.883,20.308,20.117,20.056,20.023,20.075,20.000,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.8,20.005 ,19.999 ,19.996,19.999,20.106,22.047,24.477,28.671,20.846,20.380,20.076,20.039,20.051,20.121,20.003,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.41,20.003 ,20.002 ,19.996,19.999,20.113,21.680,25.180,25.141,20.817,20.174,19.994,20.031,20.065,20.139,20.006,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,20.002 ,20.003 ,19.996,19.999,20.116,20.223,23.747,26.063,20.666,20.276,20.022,20.046,20.037,20.022,20.004,20.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.6,20.000 ,20.003 ,19.997,20.000,20.148,20.204,23.854,25.640,20.913,20.242,20.151,20.048,20.046,20.008,20.004,20.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.21,20.003 ,20.003 ,19.998,19.997,20.068,20.181,24.155,24.262,21.254,20.286,20.242,20.312,20.231,20.029,20.005,20.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.81,20.003 ,20.003 ,19.996,19.996,20.095,20.706,24.106,24.694,20.586,20.218,20.080,20.140,20.084,20.029,20.006,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.4,20.002 ,20.003 ,19.997,19.995,20.143,20.729,24.346,24.479,20.973,20.146,20.097,20.048,20.078,20.034,20.006,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216.01,20.004 ,20.003 ,19.998,19.998,20.195,20.606,24.257,21.957,20.852,20.254,20.071,20.190,20.086,20.125,20.004,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.6,20.003 ,20.003 ,19.998,19.999,20.124,20.315,25.255,23.959,20.841,20.226,20.128,20.183,20.181,20.137,20.005,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.2,20.003 ,20.001 ,19.997,19.996,20.154,20.729,22.031,22.488,20.891,20.252,20.212,20.079,20.065,20.079,20.005,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.81,20.001 ,20.002 ,19.995,19.995,20.118,20.150,21.996,24.574,20.858,20.353,20.139,20.161,20.105,20.031,20.005,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
